rank	target_slug	edge_count	in_count	is_title	is_date	example_source	example_edge_type	example_target_text
322	heartsbane	1	8	0	0	house-tarly	ANCESTRAL_WEAPON_OF	Heartsbane
323	house-casterly	1	8	0	0	corlos	SWORN_TO	House Casterly
324	kingdom-of-sarnor	1	8	0	0	huzhor-amai	SWORN_TO	Kingdom of Sarnor
325	lady-of-barrowton	1	8	1	0	barbrey-dustin	HOLDS_TITLE	Lady of Barrowton
326	lord-staunton	1	8	0	0	lady-staunton	SPOUSE_OF	Lord Staunton
327	luthor-largent	1	8	0	0	house-largent	FOUNDED	Luthor Largent
328	sandstone	1	8	0	0	house-qorgyle	SEAT_OF	Sandstone
329	stonedoor	1	8	0	0	soren-shieldbreaker	HOLDS_TITLE	Stonedoor
330	sun-chaser	1	8	0	0	elissa-farman	HOLDS_TITLE	Sun Chaser
331	the-gate	1	8	0	0	izembaro	SWORN_TO	The Gate
332	titans-daughter	1	8	0	0	ternesio-terys	HOLDS_TITLE	Titan's Daughter
333	undying-ones	1	8	0	0	pyat-pree	SWORN_TO	Undying Ones
334	winter-town	1	8	0	0	kyra	BORN_AT	winter town
335	lord-of-the-hightower	17	7	1	0	addam-hightower	HOLDS_TITLE	Lord of the Hightower
336	tyroshi	13	7	0	0	archon-of-tyrosh-war-of-the-ninepenny-kings	CULTURE_OF	Tyroshi
337	lord-regent	10	7	0	0	corlys-velaryon	HOLDS_TITLE	Lord Regent
338	house-costayne	9	7	0	0	aemon-costayne	SWORN_TO	House Costayne
339	house-drumm	9	7	0	0	andrik-the-unsmiling	SWORN_TO	House Drumm
340	stone-crows	9	7	0	0	conn	SWORN_TO	Stone Crows
341	house-dondarrion	7	7	0	0	bastard-of-blackhaven	SWORN_TO	House Dondarrion
342	house-locke	6	7	0	0	donnel-locke	SWORN_TO	House Locke
343	house-liddle	5	7	0	0	duncan-liddle	SWORN_TO	House Liddle
344	prince-of-winterfell	4	7	1	0	bran-stark	HOLDS_TITLE	Prince of Winterfell
345	house-flint	3	7	0	0	byam-flint	SWORN_TO	House Flint
346	mummers-ford	3	7	0	0	gladden-wylde	DIED_AT	Mummer's Ford (track_b: Died)
347	oakenshield	3	7	0	0	glendon-hewett	BORN_AT	Oakenshield
348	green-grace	2	7	0	0	galazza-galare	HOLDS_TITLE	Green Grace
349	king-of-westeros	2	7	1	0	stannis-baratheon	HOLDS_TITLE	King of Westeros (track_b: Titles)
350	knight-of-griffins-roost	2	7	0	0	ronald-connington	HOLDS_TITLE	Knight of Griffin's Roost
351	oscar-tully	2	7	0	0	elmo-tully	PARENT_OF	Oscar Tully
352	sharna	2	7	0	0	boy	PARENT_OF	Sharna (track_b: Mother)
353	bartimos-celtigar	1	7	0	0	clement-celtigar	PARENT_OF	Bartimos Celtigar
354	castle-cerwyn	1	7	0	0	rhodry	HOLDS_TITLE	Castle Cerwyn
355	gwayne-hightower	1	7	0	0	otto-hightower	PARENT_OF	Gwayne Hightower
356	iron-bank	1	7	0	0	bessaro-reyaan	SWORN_TO	Iron Bank
357	lhazar	1	7	0	0	red-lamb	BORN_AT	Lhazar
358	magnar	1	7	0	0	house-thenn	RULES	Magnar
359	pact	1	7	0	0	coming-of-the-andals	DEFEATS	Pact
360	queen-regent	1	7	0	0	cersei-lannister	HOLDS_TITLE	Queen Regent
361	shavepates	1	7	0	0	skahaz-mo-kandaq	SWORN_TO	Shavepates
362	wind-witch	1	7	0	0	qos	HOLDS_TITLE	Wind Witch
363	house-clegane	14	6	0	0	chiswyck	SWORN_TO	House Clegane
364	lord-paramount-of-the-stormlands	10	6	1	0	borros-baratheon	HOLDS_TITLE	Lord Paramount of the Stormlands
365	house-frey-of-riverrun	9	6	0	0	emmon-frey	SWORN_TO	House Frey of Riverrun
366	lord-paramount-of-the-mander	8	6	1	0	bertrand-tyrell	HOLDS_TITLE	Lord Paramount of the Mander
367	triarch-of-volantis	8	6	0	0	doniphos-paenymion	HOLDS_TITLE	Triarch of Volantis
368	teats	6	6	0	0	damon-teague	DIED_AT	Teats (track_b: Died)
369	captain-general	5	6	0	0	aegor-rivers	HOLDS_TITLE	Captain-general
370	house-fossoway-of-cider-hall	5	6	0	0	bryan-fossoway	SWORN_TO	House Fossoway of Cider Hall
371	house-lannister-of-darry	5	6	0	0	amerei-frey	SWORN_TO	House Lannister of Darry
372	lord-of-the-arbor	5	6	1	0	manfryd-redwyne	HOLDS_TITLE	Lord of the Arbor
373	wisdom	5	6	0	0	garigus	HOLDS_TITLE	Wisdom
374	great-masters	4	6	0	0	marghaz-zo-loraq	SWORN_TO	Great Masters
375	wendwater	4	6	0	0	daemon-iii-blackfyre	DIED_AT	Wendwater (track_b: Died)
376	bastards-boys	3	6	0	0	grunt	SWORN_TO	Bastard's Boys
377	goldgrass	3	6	0	0	harwood-stout	HOLDS_TITLE	Goldgrass
378	house-fossoway	3	6	0	0	derrick-fossoway	SWORN_TO	House Fossoway
379	knight-of-the-gate	3	6	0	0	brynden-tully	HOLDS_TITLE	Knight of the Gate
380	lord-of-lordsport	3	6	1	0	germund-botley	HOLDS_TITLE	Lord of Lordsport
381	prince-of-summerhall	3	6	1	0	daeron-targaryen-son-of-maekar-i	HOLDS_TITLE	Prince of Summerhall
382	seneschal-of-the-citadel	3	6	0	0	edgerran	HOLDS_TITLE	Seneschal of the Citadel
383	whispering-wood	3	6	0	0	daryn-hornwood	DIED_AT	Whispering Wood (track_b: Died)
384	rimegate	2	6	0	0	olyver-bracken	HOLDS_TITLE	Rimegate
385	salt-king	2	6	0	0	urras-greyiron	HOLDS_TITLE	Salt king
386	weeping-water	2	6	0	0	argos-sevenstar	DIED_AT	Weeping Water
387	astronomy	1	6	0	0	vaellyn	HOLDS_TITLE	astronomy
388	blackbird	1	6	0	0	old-tattersalt	HOLDS_TITLE	Blackbird
389	camp-follower	1	6	0	0	chain	PARENT_OF	camp follower
390	greyshield	1	6	0	0	house-grimm	SEAT_OF	Greyshield (track_b: Seat)
391	high-council-of-the-triarchy	1	6	1	0	triarchy	RULES	High Council of the Triarchy
392	jogos-nhai	1	6	0	0	zhea	CULTURE_OF	Jogos Nhai
393	lord-hewetts-castle	1	6	0	0	house-hewett	SEAT_OF	Lord Hewett's castle (track_b: Seat)
394	rain-house	1	6	0	0	house-wylde	SEAT_OF	Rain House
395	red-cloaks	1	6	0	0	osfryd-kettleblack	HOLDS_TITLE	red cloaks
396	rhoynish-wars	1	6	0	0	second-spice-war	FIGHTS_IN	Rhoynish Wars
397	rock-king	1	6	0	0	regnar-drumm	HOLDS_TITLE	Rock king
398	sable-hall	1	6	0	0	raymund-mallery	HOLDS_TITLE	Sable Hall
399	seven-swords	1	6	0	0	darke-seven-swords	SWORN_TO	Seven Swords
400	southshield	1	6	0	0	house-serry	SEAT_OF	Southshield (track_b: Seat)
401	storm-dancer	1	6	0	0	moreo-tumitis	HOLDS_TITLE	Storm Dancer
402	valyrian-peninsula	1	6	0	0	aurion	DIED_AT	Valyrian peninsula (track_b: Died)
403	velvet-hills	1	6	0	0	willam-the-wasp	DIED_AT	Velvet Hills (track_b: Died)
404	vulture-king	1	6	0	0	vulture-king-daeron-ii	HOLDS_TITLE	Vulture King
405	wedding-of-aegon-iii-targaryen-and-jaehaera-targaryen	1	6	0	0	dance-of-the-dragons	DEFEATS	Wedding of Aegon III Targaryen and Jaehaera Targaryen
406	yunkish	1	6	0	0	crunch	DIED_AT	Yunkish (track_b: Died)
407	house-beesbury	12	5	0	0	alan-beesbury	SWORN_TO	House Beesbury
408	house-hunter	8	5	0	0	alec-hunter	SWORN_TO	House Hunter
409	house-fell	5	5	0	0	harwood-fell	SWORN_TO	House Fell
410	monfryd-i-durrandon	5	5	0	0	durran-x-durrandon	HEIR_TO	Monfryd I Durrandon
411	red-king	4	5	0	0	rogar-bolton	HOLDS_TITLE	Red King
412	rills	4	5	0	0	barbrey-dustin	BORN_AT	Rills (track_b: Born)
413	artys-arryn	3	5	0	0	robar-ii-royce	SUCCEEDS	Artys Arryn
414	cleganes-keep	3	5	0	0	clegane-father-of-gregor-and-sandor	HOLDS_TITLE	Clegane's Keep
415	drowned-men	3	5	0	0	emmond	SWORN_TO	Drowned men
416	floris-baratheon	3	5	0	0	borros-baratheon	PARENT_OF	Floris Baratheon
417	loreon-lannister	3	5	0	0	cerelle-lannister-daughter-of-jason	SIBLING_OF	Loreon Lannister (cite: wiki:Cerelle_Lannister_(daughter_of_Jason))
418	brightroar	2	5	0	0	gerion-lannister	SEEKS	Brightroar
419	house-coldwater	2	5	0	0	ben-coldwater	SWORN_TO	House Coldwater
420	house-errol	2	5	0	0	sebastion-errol	SWORN_TO	House Errol
421	maidens-men	2	5	0	0	orryn-baratheon	SWORN_TO	Maiden's Men
422	tall-men	2	5	0	0	huzhor-amai	CULTURE_OF	Tall Men
423	temple-of-trade	2	5	0	0	lysaro-rogare	DIED_AT	Temple of Trade (track_b: Died)
424	wolf-pack	2	5	0	0	hallis-hornwood	SWORN_TO	Wolf Pack
425	admiral-of-the-narrow-sea	1	5	0	0	davos-seaworth	HOLDS_TITLE	Admiral of the Narrow Sea
426	alequo-adarys	1	5	0	0	sack-of-tyrosh	DEFEATS	Alequo Adarys
427	battle-of-stonebridge	1	5	0	0	faith-militant-uprising	FIGHTS_IN	Battle of Stonebridge
428	breakwater	1	5	0	0	house-borrell	SEAT_OF	Breakwater
429	cobblecat	1	5	0	0	roro-uhoris	HOLDS_TITLE	Cobblecat
430	dragon-gate	1	5	0	0	humfrey-waters	HOLDS_TITLE	Dragon Gate
431	gulf-of-grief	1	5	0	0	captain-of-the-selaesori-qhoran	DIED_AT	Gulf of Grief (track_b: Died)
432	house-greystark	1	5	0	0	house-stark	CADET_BRANCH_OF	House Greystark (track_b: Cadet branches)
433	king-of-all-westeros	1	5	1	0	aegon-i-targaryen	HOLDS_TITLE	King of All Westeros
434	king-of-the-stepstones-and-the-narrow-sea	1	5	1	0	daemon-targaryen	HOLDS_TITLE	King of the Stepstones and the Narrow Sea
435	lion-gate	1	5	0	0	adrian-thorne	HOLDS_TITLE	Lion Gate
436	long-lances	1	5	0	0	gylo-rhegan	SWORN_TO	Long Lances
437	lord-high-captain	1	5	0	0	imry-florent	HOLDS_TITLE	Lord High Captain
438	man-at-arms	1	5	0	0	cissy	SPOUSE_OF	man-at-arms
439	plaza-of-punishment	1	5	0	0	kraznys-mo-nakloz	DIED_AT	Plaza of Punishment (track_b: Died)
440	spymaster	1	5	0	0	lysono-maar	HOLDS_TITLE	Spymaster
441	whitegrove	1	5	0	0	prunella-celtigar	HOLDS_TITLE	Whitegrove
442	ser	693	4	1	0	addam-frey	HOLDS_TITLE	Ser
443	captain-of-the-guards	13	4	1	0	bronn	HOLDS_TITLE	Captain of the guards
444	house-goodbrother	11	4	0	0	arthur-goodbrother	SWORN_TO	House Goodbrother
445	house-brax	10	4	0	0	andros-brax	SWORN_TO	House Brax
446	novice	10	4	0	0	albin-massey	HOLDS_TITLE	Novice
447	lord-of-coldmoat	6	4	1	0	ormond-osgrey	HOLDS_TITLE	Lord of Coldmoat
448	lord-of-horn-hill	5	4	1	0	alan-tarly	HOLDS_TITLE	Lord of Horn Hill
449	lord-of-starfall	5	4	1	0	edric-dayne	HOLDS_TITLE	Lord of Starfall
450	lord-treasurer	5	4	0	0	alyse-ladybright	HOLDS_TITLE	Lord treasurer
451	orkmont	5	4	0	0	urras-greyiron	HOLDS_TITLE	Orkmont
452	uplands	4	4	0	0	blackshield	BORN_AT	Uplands
453	elephants	3	4	0	0	doniphos-paenymion	SWORN_TO	Elephants
454	king-of-salt-and-rock	3	4	1	0	balon-greyjoy	HOLDS_TITLE	King of Salt and Rock
455	last-greenseer	3	4	0	0	ash	SWORN_TO	last greenseer
456	son-of-the-sea-wind	3	4	0	0	balon-greyjoy	HOLDS_TITLE	Son of the Sea Wind
457	harmund-ii-hoare	2	4	0	0	hagon-hoare	PARENT_OF	Harmund II Hoare
458	long-lake	2	4	0	0	raymun-redbeard	DIED_AT	Long Lake (track_b: Died)
459	lord-of-the-rainwood	2	4	1	0	davos-seaworth	HOLDS_TITLE	Lord of the Rainwood
460	skyreach	2	4	0	0	franklyn-fowler	BORN_AT	Skyreach
461	stalwart-shields	2	4	0	0	mollono-yos-dob	SWORN_TO	Stalwart Shields
462	tiger	2	4	0	0	horonno	SWORN_TO	Tiger
463	urrathon-iv-goodbrother	2	4	0	0	torgon-greyiron	SUCCEEDS	Urrathon IV Goodbrother
464	vaemond-velaryon	2	4	0	0	daemion-velaryon	PARENT_OF	Vaemond Velaryon
465	wayfarers-rest	2	4	0	0	karyl-vance	BORN_AT	Wayfarer's Rest
466	autumn-moon	1	4	0	0	norman-hightower	HOLDS_TITLE	Autumn Moon
467	axe	1	4	0	0	house-celtigar	ANCESTRAL_WEAPON_OF	axe
468	battle-at-the-mander	1	4	0	0	roberts-rebellion	FIGHTS_IN	Battle at the Mander
469	battle-of-the-green-fork	1	4	0	0	bronn	FIGHTS_IN	Battle of the Green Fork
470	battle-of-the-whispering-wood	1	4	0	0	jaime-lannister	FIGHTS_IN	Battle of the Whispering Wood
471	boash	1	4	0	0	lorath	WORSHIPS	Boash
472	crows-nest	1	4	0	0	guyard-morrigen	BORN_AT	Crow's Nest (track_b: Born)
473	first-magister-for-life	1	4	0	0	lysandro-rogare	HOLDS_TITLE	First Magister for Life (track_b: Titles)
474	gerold-iii-lannister	1	4	0	0	joffrey-lannister	SUCCEEDS	Gerold III Lannister
475	goddess-of-the-wind	1	4	0	0	elenei	PARENT_OF	Goddess of the wind
476	grimston	1	4	0	0	house-grimm	SEAT_OF	Grimston (track_b: Seat)
477	guildhall-of-the-alchemists	1	4	0	0	alchemists-guild	SEAT_OF	Guildhall of the Alchemists
478	high-hermitage	1	4	1	0	house-dayne-of-high-hermitage	SEAT_OF	High Hermitage
479	high-steward-of-the-vale	1	4	1	0	nestor-royce	HOLDS_TITLE	High Steward of the Vale
480	house-bolton-of-winterfell	1	4	0	0	ramsay-snow	SWORN_TO	House Bolton of Winterfell
481	house-cole	1	4	0	0	criston-cole	SWORN_TO	House Cole
482	house-foote-of-nightsong	1	4	0	0	philip-foote	SWORN_TO	House Foote of Nightsong
483	humfrey-bracken	1	4	0	0	raylon-rivers	PARENT_OF	Humfrey Bracken
484	ice-wolf	1	4	0	0	corlys-velaryon	HOLDS_TITLE	Ice Wolf
485	icemark	1	4	0	0	bedwyck	HOLDS_TITLE	Icemark
486	iron-gate	1	4	0	0	janos-slynt	HOLDS_TITLE	Iron Gate (track_b: Titles)
487	lady-meredith	1	4	0	0	eustace-hightower	HOLDS_TITLE	Lady Meredith
488	lichyard	1	4	0	0	mikken	BURIED_AT	lichyard
489	lord-of-brightwater-keep	1	4	1	0	house-tyrell-of-brightwater-keep	HOLDS_TITLE	Lord of Brightwater Keep
490	mothers-men	1	4	0	0	marselen	SWORN_TO	Mother's Men
491	orphan-maker	1	4	0	0	house-roxton	ANCESTRAL_WEAPON_OF	Orphan-Maker
492	pussywillows	1	4	0	0	penny-jenny	SWORN_TO	Pussywillows
493	pyntos	1	4	0	0	pynto	SWORN_TO	Pynto's
494	queen-rhaenys	1	4	0	0	alyn-velaryon	HOLDS_TITLE	Queen Rhaenys
495	sea-dragon-point	1	4	0	0	warg-king	DIED_AT	Sea Dragon Point
496	sea-god	1	4	0	0	elenei	PARENT_OF	Sea god
497	stormlanders	1	4	0	0	brothers-toyne	CULTURE_OF	Stormlanders
498	thirteen	1	4	0	0	xaro-xhoan-daxos	SWORN_TO	Thirteen
499	tor	1	4	0	0	house-jordayne	SEAT_OF	Tor
500	tumblers-falls	1	4	0	0	morgan-dunstable	BORN_AT	Tumbler's Falls
501	whipping-boy	1	4	0	0	pate-whipping-boy	HOLDS_TITLE	Whipping boy
502	valyrian	139	3	0	0	aegon-i-targaryen	CULTURE_OF	Valyrian
503	stormlander	111	3	0	0	aelinor-penrose	CULTURE_OF	Stormlander
504	braavosi	76	3	0	0	baelish-sellsword	CULTURE_OF	Braavosi
505	prince	46	3	1	0	aegon-targaryen-son-of-aerys-ii	HOLDS_TITLE	Prince
506	serjeant	18	3	0	0	beron-serjeant	HOLDS_TITLE	Serjeant
507	lord-of-starpike	12	3	1	0	armen-peake	HOLDS_TITLE	Lord of Starpike
508	defender-of-the-vale	11	3	1	0	darnold-arryn	HOLDS_TITLE	Defender of the Vale
509	king-of-the-rivers-and-the-hills	9	3	1	0	damon-teague	HOLDS_TITLE	King of the Rivers and the Hills
510	lord-of-raventree-hall	6	3	1	0	benjicot-blackwood	HOLDS_TITLE	Lord of Raventree Hall
511	lyseni	6	3	0	0	lysara-rogare	CULTURE_OF	Lyseni
512	manfred-hightower	6	3	0	0	addam-hightower	PARENT_OF	Manfred Hightower
513	house-buckler	5	3	0	0	brus-buckler	SWORN_TO	House Buckler
514	keeper-of-the-gates-of-the-moon	5	3	1	0	denys-arryn	HOLDS_TITLE	Keeper of the Gates of the Moon
515	lord-justiciar	5	3	0	0	aemon-targaryen-son-of-jaehaerys-i	HOLDS_TITLE	Lord justiciar
516	lord-of-yronwood	5	3	1	0	anders-yronwood	HOLDS_TITLE	Lord of Yronwood
517	lord-of-bitterbridge	4	3	1	0	armond-caswell	HOLDS_TITLE	Lord of Bitterbridge
518	lord-of-griffins-roost	4	3	1	0	armond-connington	HOLDS_TITLE	Lord of Griffin's Roost
519	lord-of-maidenpool	4	3	1	0	jon-mooton	HOLDS_TITLE	Lord of Maidenpool
520	moon-brothers	4	3	0	0	calor	SWORN_TO	Moon Brothers
521	bronzegate	3	3	0	0	argilac-durrandon	DIED_AT	Bronzegate (track_b: Died)
522	elenda-caron	3	3	0	0	borros-baratheon	SPOUSE_OF	Elenda Caron
523	free-brothers	3	3	0	0	symon-stripeback	HOLDS_TITLE	Free Brothers
524	graces	3	3	0	0	ezzara	SWORN_TO	Graces
525	house-fossoway-of-new-barrel	3	3	0	0	janna-fossoway	SWORN_TO	House Fossoway of New Barrel
526	house-of-pahl	3	3	0	0	ben-plumm	SWORN_TO	House of Pahl (track_b: Allegiances)
527	king-of-the-torrentine	3	3	1	0	samwell-dayne	HOLDS_TITLE	King of the Torrentine
528	prince-consort-of-dorne	3	3	0	0	davos-dayne	HOLDS_TITLE	Prince Consort of Dorne
529	red-flower-vale	3	3	0	0	jalabhar-xho	HOLDS_TITLE	Red Flower Vale
530	red-lake	3	3	0	0	lancel-iv-lannister	DIED_AT	Red Lake
531	burned-men	2	3	0	0	timett-father	SWORN_TO	Burned Men
532	ellyn-baratheon	2	3	0	0	borros-baratheon	PARENT_OF	Ellyn Baratheon
533	gerold-ii-lannister	2	3	0	0	tyrion-iii-lannister	HEIR_TO	Gerold II Lannister
534	greenshield	2	3	0	0	kerwin	HOLDS_TITLE	Greenshield
535	justiciar	2	3	0	0	orton-merryweather	HOLDS_TITLE	Justiciar (track_b: Titles)
536	lady-in-waiting	2	3	0	0	alarra-stark	HOLDS_TITLE	Lady-in-waiting
537	maris-baratheon	2	3	0	0	borros-baratheon	PARENT_OF	Maris Baratheon
538	orphans-of-the-greenblood	2	3	0	0	yandry	CULTURE_OF	Orphans of the Greenblood
539	acorn-water	1	3	0	0	millers-wife-from-acorn-water	DIED_AT	Acorn Water
540	emperor-of-valyria	1	3	0	0	aurion	HOLDS_TITLE	Emperor of Valyria
541	free-company	1	3	0	0	howard-bullock	SWORN_TO	Free Company
542	gallant-men	1	3	0	0	osmund-kettleblack	SWORN_TO	Gallant Men (track_b: Allegiances)
543	greenguard	1	3	0	0	devyn-sealskinner	HOLDS_TITLE	Greenguard
544	gunthor-darklyn	1	3	0	0	meredyth-darklyn	SPOUSE_OF	Gunthor Darklyn
545	harmund-iii-hoare	1	3	0	0	hagon-hoare	SUCCEEDS	Harmund III Hoare
546	harras-hoare	1	3	0	0	rognar-ii-greyiron	SUCCEEDS	Harras Hoare
547	high-king-of-the-first-men	1	3	1	0	garth-greenhand	HOLDS_TITLE	High King of the First Men
548	honeyholt	1	3	0	0	morgan-hightower	DIED_AT	Honeyholt (track_b: Died)
549	house-long	1	3	0	0	gareth-long	SWORN_TO	House Long
550	king-of-meereen	1	3	1	0	hizdahr-zo-loraq	HOLDS_TITLE	King of Meereen
551	lion-of-night	1	3	0	0	god-on-earth	PARENT_OF	Lion of Night
552	lord-of-the-stepstones	1	3	1	0	drazenko-rogare	HOLDS_TITLE	Lord of the Stepstones
553	lord-protector-of-the-eyrie-and-the-vale-of-arryn	1	3	0	0	petyr-baelish	HOLDS_TITLE	Lord Protector of the Eyrie and the Vale of Arryn
554	lord-steward-of-the-iron-islands	1	3	0	0	erik-ironmaker	HOLDS_TITLE	Lord Steward of the Iron Islands
555	maekar-targaryen	1	3	0	0	dyanna-dayne	SPOUSE_OF	Maekar Targaryen
556	oakenseat	1	3	0	0	anarchy-in-the-reach	DEFEATS	Oakenseat
557	old-gate	1	3	0	0	balon-byrch	HOLDS_TITLE	Old Gate
558	old-palace	1	3	0	0	house-martell	SEAT_OF	Old Palace
559	queen-of-the-andals-the-rhoynar-and-the-first-men	1	3	1	0	rhaenyra-targaryen	HOLDS_TITLE	Queen of the Andals, the Rhoynar, and the First Men (track_b: Titles)
560	ruddy-hall	1	3	0	0	tormund	HOLDS_TITLE	Ruddy Hall
561	shayalas-dance	1	3	0	0	khorane-sathmantes	HOLDS_TITLE	Shayala's Dance
562	shrykos	1	3	0	0	riot-of-kings-landing-dance-of-the-dragons	DEFEATS	Shrykos
563	warlock	1	3	0	0	pyat-pree	HOLDS_TITLE	Warlock
564	wild-hares	1	3	0	0	benfred-tallhart	SWORN_TO	Wild Hares
565	valemen	135	2	0	0	alayne-royce	CULTURE_OF	Valemen
566	god-emperor	19	2	0	0	bu-gai	HOLDS_TITLE	God-Emperor
567	volantene	11	2	0	0	colloquo-votar	CULTURE_OF	Volantene
568	walda-frey	11	2	0	0	deana-hardyng	PARENT_OF	Walda Frey
569	house-bulwer	9	2	0	0	alysanne-bulwer	SWORN_TO	House Bulwer
570	house-crane	8	2	0	0	ellard-crane	SWORN_TO	House Crane
571	lord-of-the-marches	8	2	1	0	bryce-caron	HOLDS_TITLE	Lord of the Marches
572	house-ambrose	7	2	0	0	aegon-ambrose	SWORN_TO	House Ambrose
573	conflict-beyond-the-wall	6	2	0	0	attack-on-castle-black	FIGHTS_IN	Conflict beyond the Wall
574	king-of-the-fingers	6	2	1	0	dywen-shell	HOLDS_TITLE	King of the Fingers
575	lord-of-hearts-home	6	2	1	0	leowyn-corbray	HOLDS_TITLE	Lord of Heart's Home
576	lord-of-the-last-hearth	6	2	1	0	harmond-umber	HOLDS_TITLE	Lord of the Last Hearth
577	supreme-commander-of-the-armies-and-allies-of-yunkai	6	2	0	0	faezhar-zo-faez	HOLDS_TITLE	Supreme Commander of the Armies and Allies of Yunkai (track_b: Title)
578	acolyte	5	2	0	0	alleras	HOLDS_TITLE	Acolyte
579	house-deddings	5	2	0	0	darla-deddings	SWORN_TO	House Deddings
580	house-redbeard	5	2	0	0	gerrick-kingsblood	SWORN_TO	House Redbeard
581	ko	5	2	0	0	aggo	HOLDS_TITLE	Ko
582	lord-of-wayfarers-rest	5	2	1	0	hugo-vance-lord	HOLDS_TITLE	Lord of Wayfarer's Rest
583	three-daughters	5	2	0	0	ambrose-butterwell	PARENT_OF	Three daughters
584	warden-of-the-stone-way	5	2	1	0	anders-yronwood	HOLDS_TITLE	Warden of the Stone Way
585	evenstar	4	2	0	0	bryndemere-tarth	HOLDS_TITLE	Evenstar
586	house-charlton	4	2	0	0	andrey-charlton	SWORN_TO	House Charlton
587	house-codd	4	2	0	0	dagon-codd	SWORN_TO	House Codd
588	khalakka	4	2	0	0	drogo	HOLDS_TITLE	Khalakka
589	paymaster	4	2	0	0	gorys-edoryen	HOLDS_TITLE	Paymaster
590	captain-of-the-guard	3	2	1	0	alyn	HOLDS_TITLE	Captain of the guard
591	cornfield	3	2	0	0	addison-hill	BORN_AT	Cornfield
592	great-hall	3	2	0	0	aerys-ii-targaryen	DIED_AT	Great Hall (track_b: Died)
593	house-blackbar	3	2	0	0	elwood-blackbar	SWORN_TO	House Blackbar
594	house-mertyns	3	2	0	0	jon-mertyns	SWORN_TO	House Mertyns
595	lemonwood	3	2	0	0	andrey-dalt	BORN_AT	Lemonwood
596	lord-of-sweetsister	3	2	1	0	godric-borrell	HOLDS_TITLE	Lord of Sweetsister
597	monfryd-v-durrandon	3	2	0	0	qarlton-iii-durrandon	HEIR_TO	Monfryd V Durrandon
598	redfort	3	2	0	0	horton-redfort	BORN_AT	Redfort
599	saan-family	3	2	0	0	saathos-saan	SWORN_TO	Saan family
600	bronze-king	2	2	0	0	robar-ii-royce	HOLDS_TITLE	Bronze King
601	gendrys-mother	2	2	0	0	gendry	PARENT_OF	Gendry's mother
602	harvest-hall	2	2	0	0	barristan-selmy	BORN_AT	Harvest Hall (track_b: Born)
603	house-burley	2	2	0	0	billy-burley	SWORN_TO	House Burley (track_b: Allegiances)
604	house-cuy	2	2	0	0	branston-cuy	SWORN_TO	House Cuy
605	house-flint-of-flints-finger	2	2	0	0	blind-lord	SWORN_TO	House Flint of Flint's Finger (track_b: Allegiance)
606	house-flint-of-widows-watch	2	2	0	0	lyessa-flint	SWORN_TO	House Flint of Widow's Watch
607	house-jast	2	2	0	0	antario-jast	SWORN_TO	House Jast
608	kennelmaster	2	2	0	0	bass	HOLDS_TITLE	Kennelmaster
609	lady-of-harrenhal	2	2	1	0	danelle-lothston	HOLDS_TITLE	Lady of Harrenhal
610	lady-of-stokeworth	2	2	1	0	lollys-stokeworth	HOLDS_TITLE	Lady of Stokeworth
611	lord-of-blacktyde	2	2	1	0	baelor-blacktyde	HOLDS_TITLE	Lord of Blacktyde
612	pebble	2	2	0	0	alys-turnberry	HOLDS_TITLE	Pebble
613	serenei-of-lys	2	2	0	0	aegon-iv-targaryen	LOVER_OF	Serenei of Lys
614	skagosi	2	2	0	0	first-ranger-stane	CULTURE_OF	Skagosi
615	spottswood	2	2	0	0	sylva-santagar	BORN_AT	Spottswood (track_b: Born)
616	aubrey-crakehall	1	2	0	0	hagon-hoare	SUCCEEDS	Aubrey Crakehall
617	bold-marilda	1	2	0	0	alyn-velaryon	HOLDS_TITLE	Bold Marilda
618	chief-undergaoler	1	2	0	0	rennifer-longwaters	HOLDS_TITLE	Chief undergaoler
619	daemon-blackfyre	1	2	0	0	house-blackfyre	FOUNDED	Daemon Blackfyre
620	elder-brother	1	2	0	0	elder-brother-quiet-isle	HOLDS_TITLE	Elder Brother
621	first-sword	1	2	0	0	syrio-forel	HOLDS_TITLE	First Sword
622	garth-x-gardener	1	2	0	0	anarchy-in-the-reach	DEFEATS	Garth X Gardener
623	grief	1	2	0	0	rodrik-sparr	HOLDS_TITLE	Grief
624	hooded-king	1	2	0	0	morgon-banefort	HOLDS_TITLE	Hooded King
625	house-broom	1	2	0	0	benedict-broom	SWORN_TO	House Broom
626	house-doggett	1	2	0	0	joffrey-doggett	SWORN_TO	House Doggett
627	house-falwell	1	2	0	0	rupert-falwell	SWORN_TO	House Falwell
628	house-kyndall	1	2	0	0	teora-kyndall	SWORN_TO	House Kyndall
629	house-of-kandaq	1	2	0	0	skahaz-mo-kandaq	SWORN_TO	House of Kandaq
630	iron-shields	1	2	0	0	tattered-prince	SWORN_TO	Iron Shields (track_b: Allegiances)
631	jhattar	1	2	0	0	zhea	HOLDS_TITLE	Jhattar
632	king-of-the-iron-islands-and-the-north	1	2	1	0	euron-greyjoy	HOLDS_TITLE	King of the Iron Islands and the North
633	kingdom-of-the-three-daughters	1	2	0	0	racallio-ryndoon	SWORN_TO	Kingdom of the Three Daughters
634	littlesister	1	2	0	0	house-torrent	SEAT_OF	Littlesister
