rank	target_slug	edge_count	in_count	is_title	is_date	example_source	example_edge_type	example_target_text
331	drogos-khalasar	4	1	0	0	drogo	SWORN_TO	Drogo's khalasar
332	house-ashford	4	1	0	0	alyn-ashford	SWORN_TO	House Ashford
333	longbow-hall	4	1	0	0	eon-hunter	BORN_AT	Longbow Hall (track_b: Born)
334	parchments	4	1	0	0	aelinor-penrose	BORN_AT	Parchments
335	2-bc	3	1	0	1	house-baratheon	OVERLORD_OF	2 BC (track_b: Overlords)
336	house-greenfield	3	1	0	0	garth-greenfield	SWORN_TO	House Greenfield
337	house-kenning-of-kayce	3	1	0	0	herrock-kenning	SWORN_TO	House Kenning of Kayce (track_b: Allegiances)
338	thenn	3	1	0	0	sigorn	BORN_AT	Thenn
339	donnelwood	2	1	0	0	beck	DIED_AT	Donnelwood
340	house-banefort	2	1	0	0	hooded-man	SWORN_TO	House Banefort
341	house-broome	2	1	0	0	ella-broome	SWORN_TO	House Broome
342	house-cobb	2	1	0	0	agramore-cobb	SWORN_TO	House Cobb
343	house-haen	2	1	0	0	myrmadora-haen	SWORN_TO	House Haen
344	house-horpe	2	1	0	0	harys-horpe	SWORN_TO	House Horpe
345	house-of-kisses	2	1	0	0	essie	SWORN_TO	House of Kisses
346	merle-i-gardener	2	1	0	0	gwayne-v-gardener	SUCCEEDS	Merle I Gardener
347	paps	2	1	0	0	house-elesham	SEAT_OF	Paps
348	aegon-ii	1	1	0	0	dance-of-the-dragons	DEFEATS	Aegon II
349	aegon-iii	1	1	0	0	dance-of-the-dragons	DEFEATS	Aegon III
350	aegon-vi-targaryen	1	1	0	0	varys	SWORN_TO	Aegon VI Targaryen
351	blackfyre-rebellions	1	1	0	0	second-blackfyre-rebellion	FIGHTS_IN	Blackfyre Rebellions
352	burning-mill	1	1	0	0	samwell-blackwood	DIED_AT	Burning Mill (track_b: Died)
353	felwood	1	1	0	0	harwood-fell	BORN_AT	Felwood
354	godsgrace	1	1	0	0	house-allyrion	SEAT_OF	Godsgrace
355	gull-tower	1	1	0	0	house-shett-of-gull-tower	SEAT_OF	Gull Tower
356	hoare-castle	1	1	0	0	house-hoare	SEAT_OF	Hoare Castle
357	house-bettley	1	1	0	0	jon-bettley	SWORN_TO	House Bettley
358	house-blanetree	1	1	0	0	zhoe-blanetree	SWORN_TO	House Blanetree
359	house-condon	1	1	0	0	kyle-condon	SWORN_TO	House Condon
360	house-farwynd	1	1	0	0	triston-farwynd	SWORN_TO	House Farwynd
361	house-foote	1	1	0	0	philip-foote	SWORN_TO	House Foote
362	house-grell	1	1	0	0	desmond-grell	SWORN_TO	House Grell
363	house-lonmouth	1	1	0	0	richard-lonmouth	SWORN_TO	House Lonmouth
364	house-mollen	1	1	0	0	hallis-mollen	SWORN_TO	House Mollen
365	house-of-ghazeen	1	1	0	0	azzak-zo-ghazeen	SWORN_TO	House of Ghazeen
366	house-of-merreq	1	1	0	0	mezzara-merreq	SWORN_TO	House of Merreq
367	house-of-reznak	1	1	0	0	reznak-mo-reznak	SWORN_TO	House of Reznak
368	iron-holt	1	1	0	0	house-wynch	SEAT_OF	Iron Holt
369	jhala	1	1	0	0	house-xho	REGION_OF	Jhala (track_b: Regions)
370	leafy-lake	1	1	0	0	house-osgrey-of-leafy-lake	SEAT_OF	Leafy Lake
371	little-dosk	1	1	0	0	pinchbottom-pate	DIED_AT	Little Dosk (track_b: Died)
372	lonely-light	1	1	0	0	gylbert-farwynd	BORN_AT	Lonely Light
373	longtown	1	1	0	0	luke-of-longtown	BORN_AT	Longtown
374	lord-commander	1	1	0	0	mutiny-at-castle-black	DEFEATS	Lord Commander
375	mern-vi-gardener	1	1	0	0	anarchy-in-the-reach	DEFEATS	Mern VI Gardener
376	middleton	1	1	0	0	garrick-hall	BORN_AT	Middleton
377	morden-ii-durrandon	1	1	0	0	ronard-storm	SUCCEEDS	Morden II Durrandon
378	mormont-keep	1	1	0	0	house-mormont	SEAT_OF	Mormont Keep
379	morne	1	1	0	0	galladon-of-morne	BORN_AT	Morne
380	naath	1	1	0	0	marselen	BORN_AT	Naath
381	old-anchor	1	1	0	0	house-melcolm	SEAT_OF	Old Anchor
382	rhaenyra	1	1	0	0	dance-of-the-dragons	DEFEATS	Rhaenyra
383	sea-watch	1	1	0	0	tristimun	MEMBER_OF	Sea watch
384	snakewood	1	1	0	0	terrance-lynderly	BORN_AT	Snakewood
385	witch-isle	1	1	0	0	house-upcliff	SEAT_OF	Witch Isle
386	unknown	202	0	0	0	addam-hightower	SPOUSE_OF	Unknown
387	the-citadel	73	0	0	0	aemon-targaryen-son-of-maekar-i	MEMBER_OF	The Citadel
388	son	27	0	0	0	alyn-tarbeck	PARENT_OF	Son
389	none	26	0	0	0	aerys-i-targaryen	PARENT_OF	None
390	daughter	23	0	0	0	alysane-mormont	PARENT_OF	Daughter
391	extinct	23	0	0	0	house-blackfyre	RULES	Extinct
392	sons	23	0	0	0	antario-jast	PARENT_OF	Sons
393	captain	19	0	1	0	alvyn-sharp	HOLDS_TITLE	Captain
394	commander	13	0	0	0	bedwyck	HOLDS_TITLE	Commander
395	daughters	8	0	0	0	choq-choq	PARENT_OF	Daughters
396	unborn-child	8	0	0	0	alyce-graceford	PARENT_OF	Unborn child
397	deceased-husband	6	0	0	0	anya-waynwood	SPOUSE_OF	Deceased husband
398	deceased-wife	6	0	0	0	mors-umber	SPOUSE_OF	Deceased wife
399	golden-company-victory	6	0	0	0	fall-of-mistwood	DEFEATS	Golden Company victory
400	house-of-qaggaz	6	0	0	0	bearded-woman	SWORN_TO	House of Qaggaz
401	red-keep-kings-landing	6	0	0	0	aemon-targaryen-son-of-viserys-ii	BORN_AT	Red Keep, King's Landing
402	a-son	5	0	0	0	davos-dayne	PARENT_OF	A son
403	at-least-one-son	5	0	0	0	arlan-i-durrandon	PARENT_OF	At least one son
404	father-is-oberyn-martell	5	0	0	0	nymeria-sand	PARENT_OF	(reverse) Father is Oberyn Martell
405	iron-throne-victory	5	0	0	0	burning-of-the-sept-of-remembrance	DEFEATS	Iron Throne victory
406	lord-marshal-of-the-mander	5	0	0	0	desmond-manderly	HOLDS_TITLE	Lord Marshal of the Mander
407	three-wives	5	0	0	0	horton-redfort	SPOUSE_OF	Three wives
408	two-daughters	5	0	0	0	corwyn-corbray	PARENT_OF	Two daughters
409	brother	4	0	0	0	clement	HOLDS_TITLE	Brother
410	gate	4	0	0	0	bobono	SWORN_TO	Gate
411	heddle-family	4	0	0	0	jeyne-heddle	SWORN_TO	Heddle family
412	house-blacktyde	4	0	0	0	baelor-blacktyde	SWORN_TO	House Blacktyde
413	house-cassel	4	0	0	0	beth-cassel	SWORN_TO	House Cassel
414	house-clifton	4	0	0	0	gareth-clifton	SWORN_TO	House Clifton
415	house-farwynd-of-the-lonely-light	4	0	0	0	gylbert-farwynd	SWORN_TO	House Farwynd of the Lonely Light
416	khal-drogos-khalasar	4	0	0	0	doreah	SWORN_TO	Khal Drogo's khalasar
417	the-reach	4	0	0	0	house-hunt	REGION_OF	The Reach
418	three-sons	4	0	0	0	ambrose-butterwell	PARENT_OF	Three sons
419	300-ac-meereen	3	0	0	0	loyal-spear	DIED_AT	300 AC, Meereen
420	balon-ix-greyjoy	3	0	0	0	euron-greyjoy	SUCCEEDS	Balon IX Greyjoy
421	bolton	3	0	0	0	battle-outside-the-gates-of-winterfell	DEFEATS	Bolton
422	cerwyn	3	0	0	0	cley-cerwyn	BORN_AT	Cerwyn (track_b: Born)
423	euron-iii-greyjoy	3	0	0	0	balon-greyjoy	SUCCEEDS	Euron III Greyjoy (track_b: Successor)
424	goodman	3	0	0	0	beck	HOLDS_TITLE	Goodman
425	healing	3	0	0	0	ebrose	HOLDS_TITLE	healing
426	house-bolling	3	0	0	0	elinor-costayne	SWORN_TO	House Bolling
427	house-cafferen	3	0	0	0	alys-oakheart	SWORN_TO	House Cafferen
428	house-goode	3	0	0	0	glendon-goode	SWORN_TO	House Goode
429	house-lynderly	3	0	0	0	jon-lynderly	SWORN_TO	House Lynderly
430	house-of-rhaezn	3	0	0	0	chezdhar-zo-rhaezn	SWORN_TO	House of Rhaezn
431	house-tyrell-of-highgarden	3	0	0	0	garlan-tyrell	SWORN_TO	House Tyrell of Highgarden
432	issue	3	0	0	0	garth-the-gardener	PARENT_OF	Issue
433	lady-stonetree	3	0	0	0	harlon-greyjoy	PARENT_OF	Lady Stonetree
434	meereen-300-ac	3	0	0	0	eladon-goldenhair	DIED_AT	Meereen, 300 AC
435	northern-victory	3	0	0	0	battle-at-long-lake	DEFEATS	Northern victory
436	partial-destruction-of-town	3	0	0	0	first-sack-of-maidenpool	DEFEATS	partial destruction of town
437	royal-victory	3	0	0	0	attack-on-old-wyk	DEFEATS	Royal victory
438	two-sons	3	0	0	0	quenton-qoherys	PARENT_OF	Two sons
439	winterfell-299-ac	3	0	0	0	squint	DIED_AT	Winterfell, 299 AC
440	1-unknown	2	0	0	0	cregan-karstark	SPOUSE_OF	1: Unknown
441	2-unknown	2	0	0	0	cregan-karstark	SPOUSE_OF	2: Unknown
442	3-sons	2	0	0	0	boremund-harlaw	PARENT_OF	3 sons
443	a-daughter	2	0	0	0	josua-massey	PARENT_OF	A daughter
444	a-woods-witch	2	0	0	0	harlon-the-hunter	SPOUSE_OF	A woods witch
445	admiral	2	0	0	0	alyn-velaryon	HOLDS_TITLE	Admiral
446	baratheon	2	0	0	0	assault-on-dragonstone	DEFEATS	Baratheon
447	bastard-son	2	0	0	0	hizdahr-zo-loraq	PARENT_OF	Bastard son
448	black-ears	2	0	0	0	chella	SWORN_TO	Black Ears
449	child	2	0	0	0	osric-umber	PARENT_OF	Child (track_b: Issue)
450	commander-of-the-stalwart-shields	2	0	0	0	mollono-yos-dob	HOLDS_TITLE	Commander of the Stalwart Shields
451	deceased	2	0	0	0	albar-royce	PARENT_OF	Deceased
452	durrandon	2	0	0	0	battle-by-the-bloody-pool	DEFEATS	Durrandon
453	eldest-daughter	2	0	0	0	gerrick-kingsblood	PARENT_OF	Eldest daughter
454	faith-of-rhllor	2	0	0	0	melisandre	SWORN_TO	Faith of R'hllor
455	father-is-doran-martell	2	0	0	0	quentyn-martell	PARENT_OF	(reverse) Father is Doran Martell
456	four-daughters	2	0	0	0	mors-martell	PARENT_OF	Four daughters
457	four-sons	2	0	0	0	shella-whent	PARENT_OF	Four sons
458	four-wives	2	0	0	0	jommo	SPOUSE_OF	Four wives
459	greyjoy-victory	2	0	0	0	burning-of-the-lannister-fleet	DEFEATS	Greyjoy victory
460	gwayne-gardener	2	0	0	0	perceon-iii-gardener	SUCCEEDS	Gwayne Gardener
461	harmund-i-hoare	2	0	0	0	harmund-ii-hoare	SUCCEEDS	Harmund I Hoare
462	hogg-victory	2	0	0	0	burning-of-sows-horn	DEFEATS	Hogg victory
463	house-ball	2	0	0	0	quentyn-ball	SWORN_TO	House Ball
464	house-baratheon-of-storms-end	2	0	0	0	holy-hundred	SWORN_TO	House Baratheon of Storm's End (track_b: Allegiance)
465	house-chester	2	0	0	0	kerwin	SWORN_TO	House Chester
466	house-cupps	2	0	0	0	jon-cupps	SWORN_TO	House Cupps
467	house-fenn	2	0	0	0	wylla-fenn	SWORN_TO	House Fenn
468	house-harlaw-of-the-tower-of-glimmering	2	0	0	0	hotho-harlaw	SWORN_TO	House Harlaw of the Tower of Glimmering
469	house-hetherspoon	2	0	0	0	melara-hetherspoon	SWORN_TO	House Hetherspoon
470	house-lannister-of-casterly-rock	2	0	0	0	lancel-lannister	SWORN_TO	House Lannister of Casterly Rock
471	house-of-eraz	2	0	0	0	gorzhak-zo-eraz	SWORN_TO	House of Eraz
472	house-pendaerys	2	0	0	0	pereno-pendaerys	SWORN_TO	House Pendaerys
473	house-penny	2	0	0	0	corliss-penny	SWORN_TO	House Penny
474	house-qo	2	0	0	0	chatana-qo	SWORN_TO	House Qo
475	in-or-before-281-ac	2	0	0	0	armond-connington	DIED_AT	In or before 281 AC (track_b: Died)
476	jhaqos-khalasar	2	0	0	0	jhaqo	SWORN_TO	Jhaqo's khalasar
477	jonoss-first-wife	2	0	0	0	barbara-bracken	PARENT_OF	Jonos's first wife
478	kevan-lannister-martyn-lannister	2	0	0	0	kevan-lannister	PARENT_OF	Kevan Lannister → Martyn Lannister
479	khal-ogos-khalasar	2	0	0	0	fogo	SWORN_TO	Khal Ogo's khalasar
480	kings-landing-73-ac	2	0	0	0	gaemon-targaryen-son-of-jaehaerys-i	BORN_AT	King's Landing, 73 AC
481	lady-piper	2	0	0	0	quellon-greyjoy	SPOUSE_OF	Lady Piper
482	lord-darry	2	0	0	0	raymun-darry	PARENT_OF	Lord Darry
483	lord-of-wyl	2	0	1	0	walter-wyl	HOLDS_TITLE	Lord of Wyl
484	loyalist-victory	2	0	0	0	battle-of-the-redgrass-field	DEFEATS	Loyalist victory
485	maester-at-sunspear	2	0	0	0	caleotte	HOLDS_TITLE	Maester at Sunspear
486	mother-is-mellario-of-norvos	2	0	0	0	quentyn-martell	PARENT_OF	(reverse) Mother is Mellario of Norvos
487	mother-was-the-princess-of-dorne	2	0	0	0	mors-martell-brother-of-doran	PARENT_OF	(reverse) Mother was the Princess of Dorne
488	northern	2	0	0	0	battle-of-the-weeping-water	DEFEATS	Northern
489	one-daughter	2	0	0	0	bethany-redwyne	PARENT_OF	One daughter
490	queen-consort	2	0	0	0	aelinor-penrose	HOLDS_TITLE	Queen consort
491	rebel-victory	2	0	0	0	battle-of-the-bells	DEFEATS	rebel victory
492	rickon-stark-sansa-stark	2	0	0	0	rickon-stark-son-of-cregan	PARENT_OF	Rickon Stark → Sansa Stark
493	rickon-stark-serena-stark	2	0	0	0	rickon-stark-son-of-cregan	PARENT_OF	Rickon Stark → Serena Stark
494	risley-glade	2	0	0	0	house-risley	SEAT_OF	Risley Glade
495	saltcliffe	2	0	0	0	house-saltcliffe	SEAT_OF	Saltcliffe
496	see-below	2	0	0	0	battle-of-the-blackwater	DEFEATS	See below
497	ser-drinkwater	2	0	0	0	drinkwater-twins	PARENT_OF	Ser Drinkwater
498	serena-stark-torrhen-stark	2	0	0	0	serena-stark	PARENT_OF	Serena Stark → Torrhen Stark
499	six-sons	2	0	0	0	hubert-arryn	PARENT_OF	Six sons
500	sixteen-children	2	0	0	0	lucamore-strong	PARENT_OF	Sixteen children
501	sovereign	2	0	0	0	house-greyjoy	OVERLORD_OF	sovereign (track_b: Overlord)
502	stillborn-daughter	2	0	0	0	jeyne-royce	PARENT_OF	Stillborn daughter
503	tomard-tomtoo	2	0	0	0	tomard	PARENT_OF	Tomard → TomToo
504	twelve-children	2	0	0	0	gareth-clifton	PARENT_OF	Twelve children
505	unknown-wife	2	0	0	0	quort	SPOUSE_OF	Unknown wife
506	westermen-victory	2	0	0	0	battle-at-kayce	DEFEATS	Westermen victory
507	willam-stark-brandon-stark	2	0	0	0	brandon-stark-son-of-willam	PARENT_OF	Willam Stark → Brandon Stark
508	willam-stark-edwyle-stark	2	0	0	0	edwyle-stark	PARENT_OF	Willam Stark → Edwyle Stark
509	wives	2	0	0	0	salladhor-saan	SPOUSE_OF	Wives
510	101-ac-102-ac-or-103-ac	1	0	0	0	yorbert-royce	DIED_AT	101 AC, 102 AC or 103 AC (track_b: Died)
511	102-68-bc-dragonstone	1	0	0	0	maegon-targaryen	BORN_AT	102-68 BC, Dragonstone
512	12-ac-kings-landing	1	0	0	0	lyonce	DIED_AT	12 AC, King's Landing
513	127-ac-kings-landing	1	0	0	0	maelor-targaryen	BORN_AT	127 AC, King's Landing
514	130-ac-bitterbridge	1	0	0	0	maelor-targaryen	DIED_AT	130 AC, Bitterbridge
515	138-ac-kings-landing	1	0	0	0	naerys-targaryen	BORN_AT	138 AC, King's Landing
516	14-other-wives	1	0	0	0	craster	SPOUSE_OF	14 other wives
517	156-ac-or-later	1	0	0	0	bethany-bracken	BORN_AT	156 AC or later (track_b: Born)
518	175-ac-176-ac-or-177-ac	1	0	0	0	kaeth	BORN_AT	175 AC, 176 AC or 177 AC (track_b: Born)
519	179-184-ac-kings-landing	1	0	0	0	naerys-targaryen	DIED_AT	179-184 AC, King's Landing
520	183-209-ac-westeros	1	0	0	0	matarys-targaryen	BORN_AT	183-209 AC, Westeros
521	2-sons	1	0	0	0	ynys-yronwood	PARENT_OF	2 sons
522	209-ac-kings-landing	1	0	0	0	matarys-targaryen	DIED_AT	209 AC, King's Landing
523	22-wives	1	0	0	0	ronard-storm	SPOUSE_OF	22 wives
524	259-ac-westeros	1	0	0	0	lemore	BORN_AT	~259 AC, Westeros
525	281-283-ac-dothraki-sea	1	0	0	0	jhogo	BORN_AT	281-283 AC, Dothraki sea
526	281-ac-282-ac-or-283-ac	1	0	0	0	penny	BORN_AT	281 AC, 282 AC or 283 AC (track_b: Born)
527	282-ac-283-ac-or-284-ac	1	0	0	0	bethany-rosby	DIED_AT	282 AC, 283 AC or 284 AC (track_b: Died)
528	282-ac-ashford	1	0	0	0	quentin-tyrell	DIED_AT	282 AC, Ashford
529	282-ac-highgarden	1	0	0	0	loras-tyrell	BORN_AT	282 AC, Highgarden
530	283	1	0	0	1	house-baratheon	OVERLORD_OF	283 (track_b: Overlords)
531	284-ac-dothraki-sea	1	0	0	0	jhiqui	BORN_AT	284 AC, Dothraki Sea
532	288-289-ac-naath	1	0	0	0	missandei	BORN_AT	288-289 AC, Naath
533	41-ac-kings-landing	1	0	0	0	murmison	DIED_AT	41 AC, King's Landing
534	42-ac-kings-landing	1	0	0	0	myros	DIED_AT	42 AC, King's Landing
535	5-ac-dornish-desert-east-of-the-hellholt	1	0	0	0	harlan-tyrell	DIED_AT	5 AC, Dornish desert east of the Hellholt
536	5-unknown-number-of-new-unsullied	1	0	0	0	targaryen-campaign-in-slavers-bay	DEFEATS	5. Unknown number of new Unsullied
537	54-ac-dragonstone	1	0	0	0	maryam	DIED_AT	54 AC, Dragonstone
538	59-ac-near-highgarden	1	0	0	0	bertrand-tyrell	DIED_AT	59 AC, near Highgarden
539	6-children	1	0	0	0	lyonel-hightower	PARENT_OF	6 children
540	99-sons	1	0	0	0	ronard-storm	PARENT_OF	99 sons
541	a-baker	1	0	0	0	hot-pie	PARENT_OF	A baker
542	a-butcher	1	0	0	0	mycah	PARENT_OF	A butcher
543	a-carpenter	1	0	0	0	marya-seaworth	PARENT_OF	A carpenter
544	a-hedge-knight	1	0	0	0	house-baelish	FOUNDED	A hedge knight
545	a-hundred-sons	1	0	0	0	grey-king	PARENT_OF	A hundred sons
546	a-merchants-daughter	1	0	0	0	lyonel-corbray	SPOUSE_OF	A merchant's daughter
547	a-shipwright	1	0	0	0	marilda-of-hull	PARENT_OF	A shipwright
548	a-wisewoman	1	0	0	0	wisewomans-daughter	PARENT_OF	A wisewoman
549	acting-lady-of-the-gates-of-the-moon	1	0	0	0	myranda-royce	HOLDS_TITLE	Acting Lady of the Gates of the Moon
550	aegon-i-targaryen-as-hand-of-the-king	1	0	0	0	edmyn-tully	SERVES	Aegon I Targaryen (wiki:Edmyn_Tully) — as Hand of the King
551	aegon-ii-targaryen-is-parent	1	0	0	0	maelor-targaryen	PARENT_OF	Aegon II Targaryen is parent
552	aegon-targaryen-is-parent	1	0	0	0	maegon-targaryen	PARENT_OF	Aegon Targaryen is parent
553	aenar-targaryen-is-parent	1	0	0	0	gaemon-targaryen-son-of-aenar	PARENT_OF	Aenar Targaryen is parent
554	aenys-i-targaryen-vaella	1	0	0	0	vaella-targaryen-daughter-of-aenys-i	PARENT_OF	Aenys I Targaryen → Vaella
555	aenys-i-targaryen-viserys	1	0	0	0	viserys-targaryen-son-of-aenys-i	PARENT_OF	Aenys I Targaryen → Viserys
556	aerion-targaryen-visenya	1	0	0	0	visenya-targaryen	PARENT_OF	Aerion Targaryen → Visenya
557	aerys-ii-targaryen-viserys	1	0	0	0	viserys-targaryen	PARENT_OF	Aerys II Targaryen → Viserys
558	after-198-ac	1	0	0	0	walgrave	BORN_AT	After 198 AC (track_b: Born)
559	alannys-harlaw-asha-greyjoy	1	0	0	0	asha-greyjoy	PARENT_OF	Alannys Harlaw → Asha Greyjoy
560	alannys-harlaw-is-parent-of-theon	1	0	0	0	theon-greyjoy	PARENT_OF	Alannys Harlaw is parent of Theon
561	alaric-stark-edric-stark	1	0	0	0	edric-stark	PARENT_OF	Alaric Stark → Edric Stark
562	alayne-stone-sansa-stark	1	0	0	0	sansa-stark	ALIAS_OF	Alayne Stone → Sansa Stark
563	aliandra-martell-coryanne-martell	1	0	0	0	qyle-martell	SIBLING_OF	Aliandra Martell, Coryanne Martell
564	alyn-velaryon-qualifier-rumored	1	0	0	0	aliandra-martell	LOVER_OF	Alyn Velaryon (cite: track_b: Lover) — qualifier: rumored
565	alys-karstark-rodwell-stark	1	0	0	0	rodwell-stark	PARENT_OF	Alys Karstark → Rodwell Stark
566	alys-stackspear-damon-reverse	1	0	0	0	damon-lannister-son-of-jason	PARENT_OF	Alys Stackspear → Damon (cite: track_b: Mother) — reverse
567	alysanne-blackwood-raya-stark	1	0	0	0	raya-stark	PARENT_OF	Alysanne Blackwood → Raya Stark
568	alysanne-blackwood-sarra-stark	1	0	0	0	sarra-stark	PARENT_OF	Alysanne Blackwood → Sarra Stark
569	alysanne-targaryen-is-parent	1	0	0	0	gaemon-targaryen-son-of-jaehaerys-i	PARENT_OF	Alysanne Targaryen is parent
570	alysanne-targaryen-vaegon	1	0	0	0	vaegon-targaryen	PARENT_OF	Alysanne Targaryen → Vaegon
571	alysanne-targaryen-valerion	1	0	0	0	valerion-targaryen	PARENT_OF	Alysanne Targaryen → Valerion
572	alysanne-targaryen-viserra	1	0	0	0	viserra-targaryen	PARENT_OF	Alysanne Targaryen → Viserra
573	alyssa-velaryon-vaella	1	0	0	0	vaella-targaryen-daughter-of-aenys-i	PARENT_OF	Alyssa Velaryon → Vaella
574	alyssa-velaryon-viserys	1	0	0	0	viserys-targaryen-son-of-aenys-i	PARENT_OF	Alyssa Velaryon → Viserys
575	ambush-at-the-wendwater	1	0	0	0	faith-militant-uprising	FIGHTS_IN	Ambush at the Wendwater
576	an-unknown-date	1	0	0	0	qhored-i-hoare	DIED_AT	an unknown date (track_b: Died)
577	and-the-trident	1	0	0	0	warden-of-the-southern-marches	REGION_OF	and the Trident
578	annihilation-of-entire-lorathi-andal-population	1	0	0	0	scouring-of-lorath	DEFEATS	Annihilation of entire Lorathi Andal population
579	archons	1	0	0	0	valyrian-freehold	RULES	Archons
580	arianne-martell-quentyn-martell	1	0	0	0	trystane-martell	SIBLING_OF	Arianne Martell, Quentyn Martell
581	arianne-martell-trystane-martell	1	0	0	0	quentyn-martell	SIBLING_OF	Arianne Martell, Trystane Martell
582	arra-norrey-rickon-stark	1	0	0	0	rickon-stark-son-of-cregan	PARENT_OF	Arra Norrey → Rickon Stark
583	arya-stark-nymeria-infobox-owner	1	0	0	0	nymeria-direwolf	OWNS	Arya Stark → Nymeria (wiki:Nymeria_(direwolf) infobox: Owner)
584	astapor-sacked-and-burned	1	0	0	0	siege-of-astapor	DEFEATS	Astapor sacked and burned
585	at-least-a-daughter	1	0	0	0	jon-brightstone	PARENT_OF	At least a daughter
586	at-least-five-sons	1	0	0	0	loreon-i-lannister	PARENT_OF	At least five sons
587	at-least-four-sons	1	0	0	0	agnes-blackwood	PARENT_OF	At least four sons
588	at-least-four-wives	1	0	0	0	cleon	SPOUSE_OF	At least four wives
589	at-least-one-child	1	0	0	0	fern	PARENT_OF	At least one child
590	at-least-one-more-child	1	0	0	0	theomore-harlaw	PARENT_OF	At least one more child
591	at-least-one-son-or-daughter	1	0	0	0	duncan-the-tall	PARENT_OF	At least one son or daughter
592	at-least-three-sons	1	0	0	0	artys-i-arryn	PARENT_OF	At least three sons
593	at-least-two-daughters	1	0	0	0	godric-borrell	PARENT_OF	At least two daughters
594	baelon-targaryen-aemma-arryn	1	0	0	0	baelon-targaryen-son-of-viserys-i	PARENT_OF	Baelon Targaryen ← Aemma Arryn
595	baelon-targaryen-aerys-targaryen	1	0	0	0	baelon-targaryen-son-of-aerys	PARENT_OF	Baelon Targaryen ← Aerys Targaryen
596	baelon-targaryen-alysanne-targaryen	1	0	0	0	baelon-targaryen-son-of-jaehaerys-i	PARENT_OF	Baelon Targaryen ← Alysanne Targaryen
597	baelon-targaryen-jaehaerys-i-targaryen	1	0	0	0	baelon-targaryen-son-of-jaehaerys-i	PARENT_OF	Baelon Targaryen ← Jaehaerys I Targaryen
598	baelon-targaryen-viserys-i-targaryen	1	0	0	0	baelon-targaryen-son-of-viserys-i	PARENT_OF	Baelon Targaryen ← Viserys I Targaryen
599	baelor-i-targaryen-dissolved	1	0	0	0	daena-targaryen	SPOUSE_OF	Baelor I Targaryen (track_b: Spouse) — dissolved
600	baelor-targaryen-daeron-ii-targaryen	1	0	0	0	baelor-targaryen-son-of-daeron-ii	PARENT_OF	Baelor Targaryen ← Daeron II Targaryen
601	baelor-targaryen-is-parent	1	0	0	0	matarys-targaryen	PARENT_OF	Baelor Targaryen is parent
602	baelor-targaryen-myriah-martell	1	0	0	0	baelor-targaryen-son-of-daeron-ii	PARENT_OF	Baelor Targaryen ← Myriah Martell
603	baelor-targaryen-valarr	1	0	0	0	valarr-targaryen	PARENT_OF	Baelor Targaryen → Valarr
604	balon-greyjoy-asha-greyjoy	1	0	0	0	asha-greyjoy	PARENT_OF	Balon Greyjoy → Asha Greyjoy
605	balon-greyjoy-is-parent-of-theon	1	0	0	0	theon-greyjoy	PARENT_OF	Balon Greyjoy is parent of Theon
606	baratheon-dynasty	1	0	0	0	roberts-rebellion	DEFEATS	Baratheon dynasty
607	baratheon-of-kings-landing	1	0	0	0	greyjoys-rebellion	DEFEATS	Baratheon of King's Landing
608	bastard-daughter	1	0	0	0	hizdahr-zo-loraq	PARENT_OF	Bastard daughter
609	bastard-in-kings-landing	1	0	0	0	braxton-beesbury	PARENT_OF	Bastard in King's Landing
610	bastard-in-the-reach	1	0	0	0	braxton-beesbury	PARENT_OF	Bastard in the Reach
611	bastards-cradle	1	0	0	0	invasion-of-the-arbor	DEFEATS	Bastard's Cradle
612	battle-at-stonehelm	1	0	0	0	second-dornish-war	FIGHTS_IN	Battle at Stonehelm
613	battle-of-oxcross-aftermath	1	0	0	0	daven-lannister	FIGHTS_IN	Battle of Oxcross (cite: wiki:Daven_Lannister) — aftermath
614	belaerys-family	1	0	0	0	jaenara-belaerys	SWORN_TO	Belaerys family
615	bennard-stark-elric-stark	1	0	0	0	elric-stark	PARENT_OF	Bennard Stark → Elric Stark
616	beron-stark-donnor-stark	1	0	0	0	donnor-stark	PARENT_OF	Beron Stark → Donnor Stark
617	beron-stark-errold-stark	1	0	0	0	errold-stark	PARENT_OF	Beron Stark → Errold Stark
618	beron-stark-rodrik-stark	1	0	0	0	rodrik-stark-son-of-beron	PARENT_OF	Beron Stark → Rodrik Stark
619	beron-stark-willam-stark	1	0	0	0	willam-stark	PARENT_OF	Beron Stark → Willam Stark
620	black	1	0	0	0	battle-of-the-kingsroad	DEFEATS	Black
621	blackhull	1	0	0	0	bramm-of-blackhull	BORN_AT	Blackhull
622	blue-grace	1	0	0	0	ezzara	HOLDS_TITLE	Blue Grace
623	bolton-victory	1	0	0	0	siege-of-moat-cailin	DEFEATS	Bolton victory
624	borros-baratheon-at-the-battle-of-the-kingsroad	1	0	0	0	kermit-tully	KILLS	Borros Baratheon (wiki:Kermit_Tully) — at the Battle of the Kingsroad
625	bran-stark-attempted-murder	1	0	0	0	jaime-lannister	CAPTURES	Bran Stark (cite: agot-bran-02) — attempted murder
626	brandon-stark-betrothal-ended-by-brandons-death	1	0	0	0	catelyn-stark	BETROTHED_TO	Brandon Stark (wiki:Catelyn_Stark) — betrothal ended by Brandon's death
